"OrderNumber"|"OrderPlaced"|"OrderReady"|"ItemsOrdered"|"Delivery"|"DeliveryZipCode"|"DeliveryDistance"|"OrderDelivery"|"TotalPrice(NoTaxes)"
1572|2016-01-17 11:06:22|2016-01-17 11:21:23|"Medium"|FALSE|70803|0|2016-01-17 11:24:23|11.59
1573|2016-01-17 12:40:41|2016-01-17 12:55:40|"Medium"|TRUE|70805|2.02742323455059|2016-01-17 13:05:48|11.59
1574|2016-01-17 11:18:09|2016-01-17 11:33:08|"Small,Large"|TRUE|70804|1.81028400204351|2016-01-17 11:42:11|23.34
1575|2016-01-17 13:55:47|2016-01-17 14:10:47|"Large"|FALSE|70803|0|2016-01-17 14:13:47|15.35
1576|2016-01-17 10:53:31|2016-01-17 11:08:32|"Medium"|FALSE|70804|0|2016-01-17 11:11:34|11.59
1577|2016-01-17 11:33:43|2016-01-17 11:48:41|"Small,Medium"|TRUE|70806|1.54785836049073|2016-01-17 11:56:25|19.58
1578|2016-01-17 12:43:35|2016-01-17 12:58:35|"Small,Large"|TRUE|70804|3.70601852659277|2016-01-17 13:17:06|23.34
1579|2016-01-17 11:22:59|2016-01-17 11:37:59|"Large"|FALSE|70806|0|2016-01-17 11:40:59|15.35
1580|2016-01-17 11:43:44|2016-01-17 11:58:45|"Medium"|FALSE|70804|0|2016-01-17 12:01:44|11.59
1581|2016-01-17 13:23:48|2016-01-17 13:38:46|"Small,Large"|TRUE|70804|4.03789310963066|2016-01-17 13:58:57|23.34
1582|2016-01-17 11:10:07|2016-01-17 11:25:06|"Small"|FALSE|70804|0|2016-01-17 11:28:06|7.99
1583|2016-01-17 13:13:24|2016-01-17 13:28:23|"Medium"|TRUE|70804|3.69117417846218|2016-01-17 13:46:50|11.59
1584|2016-01-17 11:37:14|2016-01-17 11:52:13|"Medium,Large"|TRUE|70805|3.73006874157027|2016-01-17 12:10:52|25.94
1585|2016-01-17 12:50:23|2016-01-17 13:05:23|"Small,Medium"|FALSE|70805|0|2016-01-17 13:08:21|19.58
1586|2016-01-17 11:19:38|2016-01-17 11:34:39|"Medium"|FALSE|70803|0|2016-01-17 11:37:39|11.59
1587|2016-01-17 10:18:32|2016-01-17 10:33:33|"Medium"|TRUE|70805|2.91262561431302|2016-01-17 10:48:06|11.59
1588|2016-01-17 10:32:26|2016-01-17 10:47:27|"Medium"|FALSE|70804|0|2016-01-17 10:50:27|11.59
1589|2016-01-17 11:37:18|2016-01-17 11:52:19|"Medium"|FALSE|70804|0|2016-01-17 11:55:18|11.59
1590|2016-01-17 11:34:35|2016-01-17 11:49:35|"Large"|FALSE|70805|0|2016-01-17 11:52:34|15.35
1591|2016-01-17 11:19:48|2016-01-17 11:34:48|"Large"|TRUE|70806|2.53588138502797|2016-01-17 11:47:28|15.35
1592|2016-01-17 13:28:29|2016-01-17 13:43:28|"Medium"|TRUE|70808|2.20588495692875|2016-01-17 13:54:29|11.59
1593|2016-01-17 10:17:04|2016-01-17 10:32:03|"Medium"|TRUE|70803|3.08345394113645|2016-01-17 10:47:28|11.59
1594|2016-01-17 11:55:37|2016-01-17 12:10:36|"Small"|FALSE|70803|0|2016-01-17 12:13:34|7.99
1595|2016-01-17 11:23:59|2016-01-17 11:38:59|"Large"|FALSE|70807|0|2016-01-17 11:41:57|15.35
1596|2016-01-17 11:23:27|2016-01-17 11:38:26|"Large"|FALSE|70805|0|2016-01-17 11:41:25|15.35
1597|2016-01-17 13:24:56|2016-01-17 13:39:54|"Medium"|TRUE|70805|2.0434772822669|2016-01-17 13:50:07|11.59
1598|2016-01-17 11:16:26|2016-01-17 11:31:26|"Small,Medium"|TRUE|70805|2.51188705580595|2016-01-17 11:43:59|19.58
1599|2016-01-17 12:50:54|2016-01-17 13:05:55|"Medium"|TRUE|70806|3.34522788399265|2016-01-17 13:22:38|11.59
1600|2016-01-17 11:16:47|2016-01-17 11:31:47|"Small"|TRUE|70806|4.22203146928384|2016-01-17 11:52:53|7.99
1601|2016-01-17 12:01:57|2016-01-17 12:16:55|"Large"|FALSE|70805|0|2016-01-17 12:19:56|15.35
1602|2016-01-17 11:16:52|2016-01-17 11:31:51|"Small"|FALSE|70806|0|2016-01-17 11:34:51|7.99
1603|2016-01-17 10:11:24|2016-01-17 10:26:23|"Medium"|TRUE|70806|3.29304331671089|2016-01-17 10:42:50|11.59
1604|2016-01-17 14:02:17|2016-01-17 14:17:15|"Small"|FALSE|70804|0|2016-01-17 14:20:14|7.99
1605|2016-01-17 10:32:13|2016-01-17 10:47:12|"Large"|FALSE|70804|0|2016-01-17 10:50:12|15.35
1606|2016-01-17 13:50:33|2016-01-17 14:05:33|"Small,Medium"|TRUE|70804|0.535429140681369|2016-01-17 14:08:13|19.58
1607|2016-01-17 11:24:07|2016-01-17 11:39:08|"Large"|TRUE|70804|2.64667810893273|2016-01-17 11:52:22|15.35
1608|2016-01-17 12:40:07|2016-01-17 12:55:07|"Large"|TRUE|70804|4.29709849905392|2016-01-17 13:16:36|15.35
1609|2016-01-17 13:34:30|2016-01-17 13:49:29|"Large"|TRUE|70803|1.89076747983383|2016-01-17 13:58:56|15.35
1610|2016-01-17 10:42:02|2016-01-17 10:57:01|"Medium"|TRUE|70804|3.80162332441689|2016-01-17 11:16:01|11.59
1611|2016-01-17 11:22:57|2016-01-17 11:37:57|"Medium"|TRUE|70806|2.80364438981794|2016-01-17 11:51:58|11.59
1612|2016-01-17 11:48:56|2016-01-17 12:03:55|"Small,Medium"|FALSE|70805|0|2016-01-17 12:06:54|19.58
1613|2016-01-17 14:37:24|2016-01-17 14:52:24|"Medium"|FALSE|70807|0|2016-01-17 14:55:24|11.59
1614|2016-01-17 11:16:08|2016-01-17 11:31:09|"Large"|FALSE|70804|0|2016-01-17 11:34:08|15.35
1615|2016-01-18 11:37:26|2016-01-18 11:52:26|"Large"|TRUE|70804|2.43188450761998|2016-01-18 12:04:35|15.35
1616|2016-01-18 10:48:51|2016-01-18 11:03:50|"Small,Medium"|TRUE|70806|4.25806603446895|2016-01-18 11:25:07|19.58
1617|2016-01-18 11:12:31|2016-01-18 11:27:31|"Small,Medium"|TRUE|70805|3.37689052166097|2016-01-18 11:44:24|19.58
1618|2016-01-18 12:49:28|2016-01-18 13:04:28|"Small,Medium"|TRUE|70804|4.07930523807511|2016-01-18 13:24:51|19.58
1619|2016-01-18 12:33:45|2016-01-18 12:48:45|"Medium"|FALSE|70805|0|2016-01-18 12:51:42|11.59
1620|2016-01-18 12:17:43|2016-01-18 12:32:42|"Medium"|FALSE|70805|0|2016-01-18 12:35:40|11.59
1621|2016-01-18 12:23:13|2016-01-18 12:38:13|"Small,Medium"|FALSE|70804|0|2016-01-18 12:41:11|19.58
1622|2016-01-18 12:46:07|2016-01-18 13:01:06|"Small,Large"|FALSE|70804|0|2016-01-18 13:04:06|23.34
1623|2016-01-18 11:26:22|2016-01-18 11:41:22|"Large"|FALSE|70806|0|2016-01-18 11:44:21|15.35
1624|2016-01-18 13:16:28|2016-01-18 13:31:28|"Medium"|FALSE|70806|0|2016-01-18 13:34:28|11.59
1625|2016-01-18 12:37:33|2016-01-18 12:52:31|"Small,Medium"|FALSE|70805|0|2016-01-18 12:55:30|19.58
1626|2016-01-18 11:32:33|2016-01-18 11:47:32|"Medium"|TRUE|70805|2.03332090033757|2016-01-18 11:57:41|11.59
1627|2016-01-18 11:24:06|2016-01-18 11:39:06|"Small,Medium"|FALSE|70804|0|2016-01-18 11:42:07|19.58
1628|2016-01-18 14:48:40|2016-01-18 15:03:39|"Small,Medium"|TRUE|70805|2.32214103443217|2016-01-18 15:15:15|19.58
1629|2016-01-18 12:18:32|2016-01-18 12:33:31|"Medium"|TRUE|70806|3.14378273256602|2016-01-18 12:49:14|11.59
1630|2016-01-18 11:53:18|2016-01-18 12:08:17|"Large"|FALSE|70805|0|2016-01-18 12:11:16|15.35
1631|2016-01-18 11:53:39|2016-01-18 12:08:36|"Small,Medium"|TRUE|70805|3.84315360336024|2016-01-18 12:27:48|19.58
1632|2016-01-18 12:06:29|2016-01-18 12:21:29|"Medium"|FALSE|70804|0|2016-01-18 12:24:29|11.59
1633|2016-01-18 12:09:37|2016-01-18 12:24:36|"Large"|TRUE|70804|3.1764944971631|2016-01-18 12:40:28|15.35
1634|2016-01-18 12:50:42|2016-01-18 13:05:42|"Large"|TRUE|70805|2.68523918318516|2016-01-18 13:19:07|15.35
1635|2016-01-18 11:32:10|2016-01-18 11:47:08|"Medium"|TRUE|70805|3.51550790671875|2016-01-18 12:04:42|11.59
1636|2016-01-18 11:16:40|2016-01-18 11:31:40|"Large"|FALSE|70804|0|2016-01-18 11:34:40|15.35
1637|2016-01-18 11:36:11|2016-01-18 11:51:10|"Small,Medium"|TRUE|70805|2.81558020091949|2016-01-18 12:05:14|19.58
1638|2016-01-18 11:12:37|2016-01-18 11:27:35|"Large"|TRUE|70807|2.60552299000073|2016-01-18 11:40:36|15.35
1639|2016-01-18 11:42:53|2016-01-18 11:57:53|"Medium"|FALSE|70805|0|2016-01-18 12:00:53|11.59
1640|2016-01-18 11:07:41|2016-01-18 11:22:40|"Large"|FALSE|70804|0|2016-01-18 11:25:40|15.35
1641|2016-01-18 13:06:23|2016-01-18 13:21:23|"Medium"|TRUE|70806|3.76636142085833|2016-01-18 13:40:12|11.59
1642|2016-01-18 13:27:08|2016-01-18 13:42:08|"Large"|FALSE|70804|0|2016-01-18 13:45:10|15.35
1643|2016-01-18 12:11:39|2016-01-18 12:26:38|"Large"|TRUE|70804|3.28153163281895|2016-01-18 12:43:02|15.35
1644|2016-01-18 12:05:07|2016-01-18 12:20:06|"Small,Large"|FALSE|70807|0|2016-01-18 12:23:06|23.34
1645|2016-01-18 11:54:05|2016-01-18 12:09:04|"Medium"|TRUE|70806|3.74633936032413|2016-01-18 12:27:47|11.59
1646|2016-01-18 11:36:38|2016-01-18 11:51:38|"Large"|FALSE|70806|0|2016-01-18 11:54:39|15.35
1647|2016-01-18 11:46:18|2016-01-18 12:01:16|"Small"|FALSE|70803|0|2016-01-18 12:04:17|7.99
1648|2016-01-18 11:21:42|2016-01-18 11:36:42|"Small"|TRUE|70804|3.32767228693575|2016-01-18 11:53:20|7.99
1649|2016-01-18 12:34:41|2016-01-18 12:49:41|"Medium"|FALSE|70805|0|2016-01-18 12:52:39|11.59
1650|2016-01-18 11:32:53|2016-01-18 11:47:51|"Small,Medium"|FALSE|70805|0|2016-01-18 11:50:51|19.58
1651|2016-01-18 12:53:45|2016-01-18 13:08:45|"Large"|TRUE|70803|4.82897969793429|2016-01-18 13:32:53|15.35
1652|2016-01-18 13:58:18|2016-01-18 14:13:19|"Large"|FALSE|70803|0|2016-01-18 14:16:16|15.35
1653|2016-01-18 11:50:26|2016-01-18 12:05:27|"Large"|TRUE|70805|2.71228450129089|2016-01-18 12:19:00|15.35
1654|2016-01-18 13:46:28|2016-01-18 14:01:27|"Medium"|TRUE|70805|4.81954331621489|2016-01-18 14:25:32|11.59
1655|2016-01-18 14:36:29|2016-01-18 14:51:29|"Large"|TRUE|70806|3.9457009170707|2016-01-18 15:11:12|15.35
1656|2016-01-18 11:26:30|2016-01-18 11:41:30|"Medium"|FALSE|70805|0|2016-01-18 11:44:30|11.59
1657|2016-01-18 12:25:38|2016-01-18 12:40:39|"Medium"|FALSE|70804|0|2016-01-18 12:43:39|11.59
1658|2016-01-18 11:34:12|2016-01-18 11:49:13|"Small,Medium"|FALSE|70807|0|2016-01-18 11:52:12|19.58
1659|2016-01-18 10:20:48|2016-01-18 10:35:47|"Large"|FALSE|70803|0|2016-01-18 10:38:47|15.35
1660|2016-01-18 11:48:15|2016-01-18 12:03:16|"Small"|TRUE|70804|1.71738843408671|2016-01-18 12:11:51|7.99
1661|2016-01-18 13:09:43|2016-01-18 13:24:43|"Small,Medium"|FALSE|70803|0|2016-01-18 13:27:43|19.58
1662|2016-01-18 13:21:13|2016-01-18 13:36:13|"Medium"|FALSE|70805|0|2016-01-18 13:39:12|11.59
1663|2016-01-18 11:53:39|2016-01-18 12:08:39|"Medium"|TRUE|70806|1.87477629852873|2016-01-18 12:18:01|11.59
1664|2016-01-18 12:30:29|2016-01-18 12:45:29|"Small"|FALSE|70805|0|2016-01-18 12:48:28|7.99
1665|2016-01-18 12:15:35|2016-01-18 12:30:35|"Large"|TRUE|70805|2.7874258311819|2016-01-18 12:44:31|15.35
1666|2016-01-18 12:30:37|2016-01-18 12:45:36|"Small,Large"|TRUE|70803|5.14452559737668|2016-01-18 13:11:19|23.34
1667|2016-01-18 12:27:47|2016-01-18 12:42:46|"Medium"|FALSE|70806|0|2016-01-18 12:45:46|11.59
1668|2016-01-18 11:58:44|2016-01-18 12:13:47|"Large"|FALSE|70805|0|2016-01-18 12:16:45|15.35
1669|2016-01-18 14:15:28|2016-01-18 14:30:27|"Medium"|FALSE|70805|0|2016-01-18 14:33:26|11.59
1670|2016-01-18 12:17:36|2016-01-18 12:32:35|"Small,Medium"|TRUE|70807|2.91241109537396|2016-01-18 12:47:08|19.58
1671|2016-01-18 12:43:30|2016-01-18 12:58:27|"Medium"|FALSE|70803|0|2016-01-18 13:01:27|11.59
1672|2016-01-18 11:44:32|2016-01-18 11:59:32|"Large"|TRUE|70806|3.36582307484599|2016-01-18 12:16:21|15.35
1673|2016-01-18 12:39:41|2016-01-18 12:54:41|"Medium"|TRUE|70806|3.26366206962374|2016-01-18 13:11:00|11.59
1674|2016-01-18 12:31:31|2016-01-18 12:46:31|"Large"|TRUE|70807|3.93735291357093|2016-01-18 13:06:12|15.35
1675|2016-01-18 10:47:04|2016-01-18 11:02:04|"Medium"|TRUE|70804|3.04029703572837|2016-01-18 11:17:16|11.59
1676|2016-01-18 11:10:31|2016-01-18 11:25:30|"Large"|FALSE|70805|0|2016-01-18 11:28:30|15.35
1677|2016-01-18 10:25:15|2016-01-18 10:40:16|"Small,Medium"|FALSE|70803|0|2016-01-18 10:43:16|19.58
1678|2016-01-18 11:48:22|2016-01-18 12:03:22|"Small,Medium"|FALSE|70807|0|2016-01-18 12:06:21|19.58
1679|2016-01-18 13:20:20|2016-01-18 13:35:21|"Medium"|TRUE|70805|3.18913895812299|2016-01-18 13:51:17|11.59
1680|2016-01-18 12:52:16|2016-01-18 13:07:16|"Small,Large"|FALSE|70805|0|2016-01-18 13:10:17|23.34
1681|2016-01-18 11:07:23|2016-01-18 11:22:22|"Medium"|FALSE|70803|0|2016-01-18 11:25:23|11.59
1682|2016-01-18 11:57:51|2016-01-18 12:12:50|"Medium"|FALSE|70806|0|2016-01-18 12:15:48|11.59
1683|2016-01-18 11:39:58|2016-01-18 11:54:58|"Medium"|TRUE|70807|1.70498693892588|2016-01-18 12:03:29|11.59
1684|2016-01-18 12:46:14|2016-01-18 13:01:14|"Small,Medium"|TRUE|70806|3.00581217806056|2016-01-18 13:16:15|19.58
1685|2016-01-18 14:36:39|2016-01-18 14:51:38|"Small"|TRUE|70803|2.6808903593603|2016-01-18 15:05:02|7.99
1686|2016-01-18 10:31:40|2016-01-18 10:46:41|"Large"|TRUE|70808|3.99065545218343|2016-01-18 11:06:38|15.35
1687|2016-01-18 10:17:52|2016-01-18 10:32:51|"Small,Medium"|TRUE|70805|2.55308770653791|2016-01-18 10:45:36|19.58
1688|2016-01-18 11:27:51|2016-01-18 11:42:51|"Small"|TRUE|70804|2.26543771625981|2016-01-18 11:54:10|7.99
1689|2016-01-18 13:19:30|2016-01-18 13:34:28|"Small"|FALSE|70803|0|2016-01-18 13:37:26|7.99
1690|2016-01-18 12:35:31|2016-01-18 12:50:30|"Medium"|FALSE|70806|0|2016-01-18 12:53:30|11.59
1691|2016-01-18 11:52:31|2016-01-18 12:07:31|"Large"|TRUE|70806|4.08209731549809|2016-01-18 12:27:55|15.35
1692|2016-01-18 13:09:09|2016-01-18 13:24:09|"Small,Large"|TRUE|70803|2.34237553718284|2016-01-18 13:35:51|23.34
1693|2016-01-18 10:10:00|2016-01-18 10:24:59|"Medium"|TRUE|70805|3.73343253042069|2016-01-18 10:43:39|11.59
1694|2016-01-18 12:27:50|2016-01-18 12:42:51|"Small,Medium"|TRUE|70806|1.80867493368203|2016-01-18 12:51:53|19.58
1695|2016-01-18 13:53:06|2016-01-18 14:08:05|"Small,Large"|TRUE|70806|3.11358865997108|2016-01-18 14:23:39|23.34
1696|2016-01-18 10:34:25|2016-01-18 10:49:24|"Small,Medium"|TRUE|70804|3.13329654202647|2016-01-18 11:05:03|19.58
1697|2016-01-18 12:22:06|2016-01-18 12:37:05|"Medium"|FALSE|70804|0|2016-01-18 12:40:03|11.59
1698|2016-01-18 11:31:51|2016-01-18 11:46:51|"Small,Large"|FALSE|70807|0|2016-01-18 11:49:51|23.34
1699|2016-01-18 12:20:50|2016-01-18 12:35:51|"Large"|FALSE|70803|0|2016-01-18 12:38:52|15.35
1700|2016-01-18 10:28:14|2016-01-18 10:43:14|"Medium"|TRUE|70806|4.79794085687137|2016-01-18 11:07:13|11.59
1701|2016-01-18 11:24:49|2016-01-18 11:39:48|"Medium"|FALSE|70806|0|2016-01-18 11:42:49|11.59
1702|2016-01-18 12:54:22|2016-01-18 13:09:20|"Medium"|FALSE|70804|0|2016-01-18 13:12:20|11.59
1703|2016-01-18 13:43:46|2016-01-18 13:58:45|"Large"|FALSE|70804|0|2016-01-18 14:01:47|15.35
1704|2016-01-18 12:57:52|2016-01-18 13:12:51|"Medium"|TRUE|70805|3.32633896611076|2016-01-18 13:29:28|11.59
1705|2016-01-18 10:21:17|2016-01-18 10:36:17|"Medium"|TRUE|70806|5.7609102529067|2016-01-18 11:05:05|11.59
1706|2016-01-18 12:10:14|2016-01-18 12:25:12|"Medium"|FALSE|70807|0|2016-01-18 12:28:11|11.59
1707|2016-01-18 12:47:12|2016-01-18 13:02:12|"Small"|TRUE|70805|2.75733672829304|2016-01-18 13:15:59|7.99
1708|2016-01-18 13:00:41|2016-01-18 13:15:43|"Medium"|TRUE|70804|1.7918237845267|2016-01-18 13:24:40|11.59
1709|2016-01-18 13:30:21|2016-01-18 13:45:20|"Small,Medium,Large"|TRUE|70804|4.81260854547775|2016-01-18 14:09:23|33.93
1710|2016-01-18 11:58:14|2016-01-18 12:13:13|"Large"|TRUE|70803|3.06748100111747|2016-01-18 12:28:33|15.35
1711|2016-01-18 11:15:48|2016-01-18 11:30:48|"Small,Medium"|FALSE|70804|0|2016-01-18 11:33:49|19.58
1712|2016-01-18 10:27:35|2016-01-18 10:42:34|"Small"|FALSE|70805|0|2016-01-18 10:45:34|7.99
1713|2016-01-19 11:49:30|2016-01-19 12:04:30|"Medium"|TRUE|70807|2.47141274994112|2016-01-19 12:16:51|11.59
1714|2016-01-19 11:43:18|2016-01-19 11:58:16|"Small,Large"|TRUE|70803|2.38844087661639|2016-01-19 12:10:12|23.34
1715|2016-01-19 10:31:25|2016-01-19 10:46:25|"Medium,Large"|TRUE|70805|3.98321749467564|2016-01-19 11:06:19|25.94
1716|2016-01-19 10:31:13|2016-01-19 10:46:12|"Small"|FALSE|70804|0|2016-01-19 10:49:11|7.99
1717|2016-01-19 10:59:25|2016-01-19 11:14:25|"Medium"|FALSE|70805|0|2016-01-19 11:17:24|11.59
1718|2016-01-19 13:51:28|2016-01-19 14:06:26|"Small"|FALSE|70803|0|2016-01-19 14:09:25|7.99
1719|2016-01-19 11:30:17|2016-01-19 11:45:17|"Small,Medium"|FALSE|70804|0|2016-01-19 11:48:17|19.58
1720|2016-01-19 12:32:14|2016-01-19 12:47:13|"Small"|FALSE|70805|0|2016-01-19 12:50:12|7.99
1721|2016-01-19 12:32:52|2016-01-19 12:47:51|"Medium"|FALSE|70803|0|2016-01-19 12:50:50|11.59
1722|2016-01-19 11:47:27|2016-01-19 12:02:26|"Large"|TRUE|70804|3.083934006223|2016-01-19 12:17:51|15.35
1723|2016-01-19 10:24:32|2016-01-19 10:39:31|"Small,Medium"|TRUE|70806|3.88138428561649|2016-01-19 10:58:55|19.58
1724|2016-01-19 10:59:54|2016-01-19 11:14:53|"Small,Medium"|FALSE|70806|0|2016-01-19 11:17:54|19.58
1725|2016-01-19 12:39:09|2016-01-19 12:54:09|"Small"|FALSE|70806|0|2016-01-19 12:57:08|7.99
1726|2016-01-19 11:42:07|2016-01-19 11:57:07|"Small"|FALSE|70804|0|2016-01-19 12:00:04|7.99
1727|2016-01-19 10:42:42|2016-01-19 10:57:40|"Small,Medium"|FALSE|70803|0|2016-01-19 11:00:38|19.58
1728|2016-01-19 12:32:41|2016-01-19 12:47:41|"Small"|FALSE|70805|0|2016-01-19 12:50:41|7.99
1729|2016-01-19 10:23:39|2016-01-19 10:38:38|"Medium"|FALSE|70806|0|2016-01-19 10:41:38|11.59
1730|2016-01-19 13:26:18|2016-01-19 13:41:16|"Small"|FALSE|70803|0|2016-01-19 13:44:15|7.99
1731|2016-01-19 14:04:39|2016-01-19 14:19:38|"Large"|FALSE|70806|0|2016-01-19 14:22:40|15.35
1732|2016-01-19 12:27:54|2016-01-19 12:42:53|"Large"|TRUE|70805|3.15160137343356|2016-01-19 12:58:38|15.35
1733|2016-01-19 11:48:44|2016-01-19 12:03:42|"Medium"|FALSE|70804|0|2016-01-19 12:06:43|11.59
1734|2016-01-19 10:39:57|2016-01-19 10:54:56|"Medium"|TRUE|70804|4.84661600332903|2016-01-19 11:19:09|11.59
1735|2016-01-19 12:58:38|2016-01-19 13:13:37|"Large"|TRUE|70805|4.05171746366934|2016-01-19 13:33:52|15.35
1736|2016-01-19 11:53:48|2016-01-19 12:08:48|"Medium"|TRUE|70806|3.42433862016144|2016-01-19 12:25:55|11.59
1737|2016-01-19 13:25:07|2016-01-19 13:40:07|"Small,Large"|FALSE|70805|0|2016-01-19 13:43:07|23.34
1738|2016-01-19 14:19:50|2016-01-19 14:34:48|"Medium"|FALSE|70803|0|2016-01-19 14:37:49|11.59
1739|2016-01-19 12:57:48|2016-01-19 13:12:48|"Medium"|TRUE|70803|5.29319618378278|2016-01-19 13:39:15|11.59
1740|2016-01-19 12:44:54|2016-01-19 12:59:55|"Medium"|FALSE|70805|0|2016-01-19 13:02:54|11.59
1741|2016-01-19 11:39:47|2016-01-19 11:54:45|"Large"|TRUE|70806|1.91848516461273|2016-01-19 12:04:20|15.35
1742|2016-01-19 11:39:00|2016-01-19 11:53:58|"Large"|TRUE|70805|3.54222413488457|2016-01-19 12:11:40|15.35
1743|2016-01-19 11:19:55|2016-01-19 11:34:56|"Small"|FALSE|70804|0|2016-01-19 11:37:56|7.99
1744|2016-01-19 11:14:15|2016-01-19 11:29:12|"Medium"|TRUE|70806|2.13051238802654|2016-01-19 11:39:51|11.59
1745|2016-01-19 13:39:53|2016-01-19 13:54:53|"Small,Medium"|FALSE|70803|0|2016-01-19 13:57:53|19.58
1746|2016-01-19 12:13:58|2016-01-19 12:28:55|"Medium"|FALSE|70803|0|2016-01-19 12:31:54|11.59
1747|2016-01-19 10:30:51|2016-01-19 10:45:51|"Medium"|FALSE|70807|0|2016-01-19 10:48:49|11.59
1748|2016-01-19 13:32:24|2016-01-19 13:47:23|"Small,Medium"|FALSE|70804|0|2016-01-19 13:50:24|19.58
1749|2016-01-19 10:26:56|2016-01-19 10:41:56|"Large"|TRUE|70804|3.55804163073847|2016-01-19 10:59:43|15.35
1750|2016-01-19 13:01:21|2016-01-19 13:16:19|"Medium"|TRUE|70805|2.1871250081205|2016-01-19 13:27:15|11.59
1751|2016-01-19 12:47:20|2016-01-19 13:02:19|"Medium"|FALSE|70804|0|2016-01-19 13:05:19|11.59
1752|2016-01-19 11:39:48|2016-01-19 11:54:47|"Small,Medium"|TRUE|70806|2.64676981289455|2016-01-19 12:08:01|19.58
1753|2016-01-19 13:04:10|2016-01-19 13:19:09|"Small"|TRUE|70804|4.49429493381985|2016-01-19 13:41:37|7.99
1754|2016-01-19 12:24:30|2016-01-19 12:39:30|"Medium"|TRUE|70804|1.93725636250934|2016-01-19 12:49:11|11.59
1755|2016-01-19 10:32:36|2016-01-19 10:47:33|"Small"|TRUE|70803|0.983136367515829|2016-01-19 10:52:27|7.99
1756|2016-01-19 12:07:49|2016-01-19 12:22:46|"Large"|TRUE|70806|4.00190168858181|2016-01-19 12:42:46|15.35
1757|2016-01-19 11:59:51|2016-01-19 12:14:52|"Medium"|TRUE|70806|4.1889079748255|2016-01-19 12:35:48|11.59
1758|2016-01-19 13:03:50|2016-01-19 13:18:50|"Large"|FALSE|70805|0|2016-01-19 13:21:50|15.35
1759|2016-01-19 11:19:29|2016-01-19 11:34:28|"Small,Medium"|FALSE|70805|0|2016-01-19 11:37:28|19.58
1760|2016-01-19 11:20:08|2016-01-19 11:35:08|"Small,Medium"|FALSE|70805|0|2016-01-19 11:38:08|19.58
1761|2016-01-19 12:11:50|2016-01-19 12:26:49|"Small,Medium"|TRUE|70806|3.0026451715974|2016-01-19 12:41:49|19.58
1762|2016-01-19 10:49:28|2016-01-19 11:04:27|"Large"|FALSE|70804|0|2016-01-19 11:07:26|15.35
1763|2016-01-19 11:58:17|2016-01-19 12:13:15|"Medium"|TRUE|70803|1.79421667081151|2016-01-19 12:22:13|11.59
1764|2016-01-19 10:31:44|2016-01-19 10:46:45|"Large"|TRUE|70805|5.96687014950028|2016-01-19 11:16:35|15.35
1765|2016-01-19 11:26:09|2016-01-19 11:41:09|"Large"|FALSE|70804|0|2016-01-19 11:44:09|15.35
1766|2016-01-19 13:12:17|2016-01-19 13:27:16|"Medium"|FALSE|70806|0|2016-01-19 13:30:14|11.59
1767|2016-01-19 13:29:22|2016-01-19 13:44:21|"Small,Medium"|TRUE|70805|3.60738180285441|2016-01-19 14:02:23|19.58
1768|2016-01-19 11:34:06|2016-01-19 11:49:04|"Small,Large"|FALSE|70804|0|2016-01-19 11:52:04|23.34
1769|2016-01-19 11:21:05|2016-01-19 11:36:04|"Medium"|FALSE|70805|0|2016-01-19 11:39:04|11.59
1770|2016-01-19 12:38:13|2016-01-19 12:53:13|"Small,Medium"|TRUE|70807|3.91040774305761|2016-01-19 13:12:46|19.58
1771|2016-01-19 13:31:49|2016-01-19 13:46:46|"Small,Large"|TRUE|70805|1.19987486271067|2016-01-19 13:52:45|23.34
1772|2016-01-19 11:40:13|2016-01-19 11:55:12|"Large"|FALSE|70808|0|2016-01-19 11:58:13|15.35
1773|2016-01-19 10:25:45|2016-01-19 10:40:44|"Large"|TRUE|70804|2.23928920516546|2016-01-19 10:51:55|15.35
1774|2016-01-19 11:26:28|2016-01-19 11:41:28|"Small,Medium"|TRUE|70803|2.39338740655887|2016-01-19 11:53:26|19.58
1775|2016-01-19 10:32:48|2016-01-19 10:47:47|"Large"|TRUE|70805|3.573167013012|2016-01-19 11:05:38|15.35
1776|2016-01-19 12:18:32|2016-01-19 12:33:31|"Medium"|FALSE|70804|0|2016-01-19 12:36:31|11.59
1777|2016-01-19 13:48:29|2016-01-19 14:03:27|"Small"|FALSE|70804|0|2016-01-19 14:06:28|7.99
1778|2016-01-19 12:31:30|2016-01-19 12:46:29|"Large"|TRUE|70805|4.61571899949387|2016-01-19 13:09:33|15.35
1779|2016-01-19 10:20:33|2016-01-19 10:35:32|"Medium,Large"|FALSE|70807|0|2016-01-19 10:38:33|25.94
1780|2016-01-19 11:05:20|2016-01-19 11:20:21|"Small,Medium"|TRUE|70803|3.45067271398682|2016-01-19 11:37:36|19.58
1781|2016-01-19 11:47:08|2016-01-19 12:02:09|"Large"|TRUE|70803|4.84698192327858|2016-01-19 12:26:23|15.35
1782|2016-01-19 11:12:26|2016-01-19 11:27:25|"Medium"|FALSE|70804|0|2016-01-19 11:30:25|11.59
1783|2016-01-19 12:44:50|2016-01-19 12:59:51|"Small"|FALSE|70804|0|2016-01-19 13:02:51|7.99
